OP,FECHA DE INGRESO,ESTILO,DESCRIPCIÓN,COLOR,VISTAS/BIES/CONTRASTES,TALLA,ESTILO-TALLA,BORDADO,CANTIDAD,FECHA ENTREGA,sah unitario,HORAS,LINEA,PLANTA,FOLEO,HABILITACION,ENSAMBLE,TERMINADO,EMPAQUE,PRIORIDAD,C.T.,TELA,estilo 2,metros a tender,FECHA CORTE,BIES,HABILITACION,,PORCENTAJE DE TELA,
9263,13/03/2023,AH105-027,Pantalon Caballero,Naval,,XL,AH105-027-XL,,24,07/04/2023,0.4008,10,MPUA10,PANT,,,,,,,M3289,TTR-19-4027TCX-MEDIEVAL,AH105,31.20,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9223,06/03/2023,AH103-001,PANT HOMBRE,BLANCO,,L,AH103-001-L,,48,31/03/2023,0.376,18,MPUA10,PANT,,,,,,,M3274,TTR-WHIT,AH103,65.76,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9224,06/03/2023,AH103-001,PANT HOMBRE,BLANCO,,M,AH103-001-M,,120,31/03/2023,0.376,45,MPUA10,PANT,,,,,,,M3274,TTR-WHIT,AH103,164.40,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9225,06/03/2023,AH103-001,PANT HOMBRE,BLANCO,,S,AH103-001-S,,72,31/03/2023,0.376,27,MPUA10,PANT,,,,,,,M3274,TTR-WHIT,AH103,98.64,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9226,06/03/2023,AH103-001,PANT HOMBRE,BLANCO,,XL,AH103-001-XL,,24,31/03/2023,0.376,9,MPUA10,PANT,,,,,,,M3274,TTR-WHIT,AH103,32.88,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9227,06/03/2023,AH103-001,PANT HOMBRE,BLANCO,,XS,AH103-001-XS,,24,31/03/2023,0.376,9,MPUA10,PANT,,,,,,,M3274,TTR-WHIT,AH103,32.88,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
,YOLANDA,,,,,,,,2376,,11.64,730,,,,,,,,,,,,,,,,,,
9235,06/03/2023,AGM002-027,GORRITOS,Naval,,L,AGM002-027-L,,44,31/03/2023,0.085,4,MPUI30,TOP,,,,,,,M3279,TTR-19-4027TCX-MEDIEVAL,AGM002,29.48,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9236,06/03/2023,AGM002-570,GORRITOS,NEGRO,,L,AGM002-570-L,,44,31/03/2023,0.085,4,MPUI30,TOP,,,,,,,M3280,TTR-19-570TCX-BLACK,AGM002,29.48,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
,,,,,,,,,88,,0.17,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,2464,,11.81,737,,,,,,,,,,,,,,,,,,
,Semana 11 2B 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9237,13/03/2023,A007-027,TOP MUJER,NAVAL,,L,A007-027-L,,24,07/04/2023,0.438,11,MPUA10,TOP,,,,,,,M3281,TTR-19-4027TCX-MEDIEVAL,A007,23.52,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9238,13/03/2023,A007-027,TOP MUJER,NAVAL,,M,A007-027-M,,48,07/04/2023,0.438,21,MPUA10,TOP,,,,,,,M3281,TTR-19-4027TCX-MEDIEVAL,A007,47.04,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9239,13/03/2023,A007-027,TOP MUJER,NAVAL,,S,A007-027-S,,24,07/04/2023,0.438,11,MPUA10,TOP,,,,,,,M3281,TTR-19-4027TCX-MEDIEVAL,A007,23.52,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9240,13/03/2023,A007-421,TOP MUJER,AVENTURINI,,M,A007-421-M,,72,07/04/2023,0.4383,32,MPUA10,TOP,,,,,,,M3282,TTR-19-5421TCX AVENTURINE,A007,70.56,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9241,13/03/2023,A007-421,TOP MUJER,AVENTURINI,,S,A007-421-S,,120,07/04/2023,0.4383,53,MPUA10,TOP,,,,,,,M3282,TTR-19-5421TCX AVENTURINE,A007,117.60,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9242,13/03/2023,A007-421,TOP MUJER,AVENTURINI,,XS,A007-421-XS,,72,07/04/2023,0.4383,32,MPUA10,TOP,,,,,,,M3282,TTR-19-5421TCX AVENTURINE,A007,70.56,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9243,13/03/2023,A007-570,TOP MUJER,NEGRO,,L,A007-570-L,,24,07/04/2023,0.438,11,MPUA10,TOP,,,,,,,M3283,TTR-19-570TCX-BLACK,A007,23.52,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9244,13/03/2023,A007-570,TOP MUJER,NEGRO,,M,A007-570-M,,48,07/04/2023,0.438,21,MPUA10,TOP,,,,,,,M3283,TTR-19-570TCX-BLACK,A007,47.04,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9245,13/03/2023,A007-570,TOP MUJER,NEGRO,,S,A007-570-S,,48,07/04/2023,0.438,21,MPUA10,TOP,,,,,,,M3283,TTR-19-570TCX-BLACK,A007,47.04,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9246,13/03/2023,A007-570,TOP MUJER,NEGRO,,XS,A007-570-XS,,24,07/04/2023,0.438,11,MPUA10,TOP,,,,,,,M3283,TTR-19-570TCX-BLACK,A007,23.52,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9247,13/03/2023,AGM002-570,GORRITOS,NEGRO,,L,AGM002-570-L,,24,07/04/2023,0.085,2,MPUA10,TOP,,,,,,,M3284,TTR-19-570TCX-BLACK,AGM002,16.08,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9248,13/03/2023,AGU001-570,GORRITOS,NEGRO,,L,AGU001-570-L,,24,07/04/2023,0.085,2,MPUA10,TOP,,,,,,,M3285,TTR-19-570TCX-BLACK,AGU001,2.64,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9249,13/03/2023,AH401-027,CHAM HOMBRE,NAVAL,,L,AH401-027-L,,24,07/04/2023,0.233,6,MPUA10,TOP,,,,,,,M3286,TTR-19-4027TCX-MEDIEVAL,AH401,35.08,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9250,13/03/2023,AH401-027,CHAM HOMBRE,NAVAL,,M,AH401-027-M,,24,07/04/2023,0.233,6,MPUA10,TOP,,,,,,,M3286,TTR-19-4027TCX-MEDIEVAL,AH401,35.08,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9251,13/03/2023,AH401-027,CHAM HOMBRE,NAVAL,,S,AH401-027-S,,24,07/04/2023,0.233,6,MPUA10,TOP,,,,,,,M3286,TTR-19-4027TCX-MEDIEVAL,AH401,35.08,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9252,13/03/2023,AH401-027,CHAM HOMBRE,NAVAL,,XL,AH401-027-XL,,24,07/04/2023,0.233,6,MPUA10,TOP,,,,,,,M3286,TTR-19-4027TCX-MEDIEVAL,AH401,35.08,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9253,13/03/2023,AM008-027,TOP MATER MUJER,NAVAL,,S,AM008-027-S,,24,07/04/2023,0.36,9,MPUA10,TOP,,,,,,,M3287,TTR-19-4027TCX-MEDIEVAL,AM008,29.28,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9228,06/03/2023,AH103-4045,PANT HOMBRE,OCEANO,,S,AH103-4045-S,,48,31/03/2023,0.376,18,MPUA10,PANT,,,,,,,M3275,TTR-19-4045TCX-LAPIS BLUE,AH103,65.76,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9219,06/03/2023,A103-027,PANT MUJER,NAVAL,,L,A103-027-L,,120,31/03/2023,0.2791,33,MPUA10,PANT,,,,,,,M3272,TTR-19-4027TCX-MEDIEVAL,A103,153.60,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9220,06/03/2023,A103-027,PANT MUJER,NAVAL,,S,A103-027-S,,168,31/03/2023,0.2791,47,MPUA10,PANT,,,,,,,M3272,TTR-19-4027TCX-MEDIEVAL,A103,215.04,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9221,06/03/2023,A103-027,PANT MUJER,NAVAL,,XS,A103-027-XS,,72,31/03/2023,0.2791,20,MPUA10,PANT,,,,,,,M3272,TTR-19-4027TCX-MEDIEVAL,A103,92.16,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9222,06/03/2023,A103-570,PANT MUJER,NEGRO,,L,A103-570-L,,120,31/03/2023,0.2791,33,MPUA10,PANT,,,,,,,M3273,TTR-19-570TCX-BLACK,A103,153.60,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9229,06/03/2023,AM108-027,PANT MATER MUJER,NAVAL,,L,AM108-027-L,,24,31/03/2023,0.2925,7,MPUA10,PANT,,,,,,,M3276,TTR-19-4027TCX-MEDIEVAL,AM108,30.00,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9230,06/03/2023,AM108-027,PANT MATER MUJER,NAVAL,,M,AM108-027-M,,24,31/03/2023,0.2925,7,MPUA10,PANT,,,,,,,M3276,TTR-19-4027TCX-MEDIEVAL,AM108,30.00,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9231,06/03/2023,AM108-027,PANT MATER MUJER,NAVAL,,S,AM108-027-S,,24,31/03/2023,0.2925,7,MPUA10,PANT,,,,,,,M3276,TTR-19-4027TCX-MEDIEVAL,AM108,30.00,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9232,06/03/2023,AM108-570,PANT MATER MUJER,NEGRO,,M,AM108-570-M,,24,31/03/2023,0.2925,7,MPUA10,PANT,,,,,,,M3277,TTR-19-570TCX-BLACK,AM108,30.00,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9233,06/03/2023,AM108-570,PANT MATER MUJER,NEGRO,,S,AM108-570-S,,24,31/03/2023,0.2925,7,MPUA10,PANT,,,,,,,M3277,TTR-19-570TCX-BLACK,AM108,30.00,10/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9234,06/03/2023,I102AF-023,PANT MUJER,ROSE BUD,,M,I102AF-023-M,,24,31/03/2023,0.2065,5,MPUI30,PANT,,,,,,,M3278,T/C-17-3023TCX-ROSEBUD,I102AF,32.64,10/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,1344,,9.85,448,,,,,,,,,,,,,,,,,,
,PEDIDO ESPECIAL UVM  (1/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9264,13/03/2023,5401-001,SACO,TTR-WHITE,,XS,5401-001-XS,,30,07/04/2023,0.37083,11,MPUA10,TOP,,,,,,,M3290,TTR-WHIT,5401,51.00,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9265,13/03/2023,5401-001,SACO,TTR-WHITE,,S,5401-001-S,,34,07/04/2023,0.37083,13,MPUA10,TOP,,,,,,,M3290,TTR-WHIT,5401,57.80,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9266,13/03/2023,5401-001,SACO,TTR-WHITE,,M,5401-001-M,,40,07/04/2023,0.37083,15,MPUA10,TOP,,,,,,,M3290,TTR-WHIT,5401,68.00,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9267,13/03/2023,5401-001,SACO,TTR-WHITE,,L,5401-001-L,,20,07/04/2023,0.37083,7,MPUA10,TOP,,,,,,,M3290,TTR-WHIT,5401,34.00,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9268,13/03/2023,5401-001,SACO,TTR-WHITE,,XL,5401-001-XL,,14,07/04/2023,0.37083,5,MPUA10,TOP,,,,,,,M3290,TTR-WHIT,5401,23.80,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9269,13/03/2023,5401-001,SACO,TTR-WHITE,,XXL,5401-001-XXL,,12,07/04/2023,0.37083,4,MPUA10,TOP,,,,,,,M3290,TTR-WHIT,5401,20.40,15/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
,,,,,,,,,150,,2.22,56,,,,,,,,,,,,,,,,,,
,,,,,,,,,1494,,12.07,504,,,,,,,,,,,,,,,,,,
,Semana 12 2B 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9270,20/03/2023,A002-024,TOP MUJER,CELTA,,XL,A002-024-XL,,24,14/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3291,TTR-17-5024TCX-TEAL BLUE,A002,29.7192,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9271,20/03/2023,A002-421,TOP MUJER,AVENTURINI,,L,A002-421-L,,48,14/04/2023,0.347,17,MPUA10,TOP,,,,,,,M3292,TTR-19-5421TCX AVENTURINE,A002,59.4384,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9272,20/03/2023,A002-421,TOP MUJER,AVENTURINI,,S,A002-421-S,,96,14/04/2023,0.347,33,MPUA10,TOP,,,,,,,M3292,TTR-19-5421TCX AVENTURINE,A002,118.8768,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9273,20/03/2023,A002-421,TOP MUJER,AVENTURINI,,XS,A002-421-XS,,48,14/04/2023,0.347,17,MPUA10,TOP,,,,,,,M3292,TTR-19-5421TCX AVENTURINE,A002,59.4384,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9274,20/03/2023,A002-656,Top Dama,Flamingo,,XS,A002-656-XS,,24,14/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3294,TTRC#2 17-1656TCX HOT CORAL,A002,29.7192,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9275,20/03/2023,A002-656,Top Dama,Flamingo,,S,A002-656-S,,96,14/04/2023,0.347,33,MPUA10,TOP,,,,,,,M3294,TTRC#2 17-1656TCX HOT CORAL,A002,118.8768,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9276,20/03/2023,A002-656,Top Dama,Flamingo,,M,A002-656-M,,96,14/04/2023,0.347,33,MPUA10,TOP,,,,,,,M3294,TTRC#2 17-1656TCX HOT CORAL,A002,118.8768,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9277,20/03/2023,A002-656,Top Dama,Flamingo,,L,A002-656-L,,72,14/04/2023,0.347,25,MPUA10,TOP,,,,,,,M3294,TTRC#2 17-1656TCX HOT CORAL,A002,89.1576,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9278,20/03/2023,AH001-421,TOP HOMBRE,AVENTURINI,,M,AH001-421-M,,96,14/04/2023,0.2283,22,MPUA10,TOP,,,,,,,M3293,TTR-19-5421TCX AVENTURINE,AH001,94.5168,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9279,20/03/2023,AH001-421,TOP HOMBRE,AVENTURINI,,S,AH001-421-S,,72,14/04/2023,0.2283,16,MPUA10,TOP,,,,,,,M3293,TTR-19-5421TCX AVENTURINE,AH001,70.8876,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9280,20/03/2023,AH001-421,TOP HOMBRE,AVENTURINI,,XL,AH001-421-XL,,48,14/04/2023,0.2283,11,MPUA10,TOP,,,,,,,M3293,TTR-19-5421TCX AVENTURINE,AH001,47.2584,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9281,20/03/2023,AH001-421,TOP HOMBRE,AVENTURINI,,XS,AH001-421-XS,,48,14/04/2023,0.2283,11,MPUA10,TOP,,,,,,,M3293,TTR-19-5421TCX AVENTURINE,AH001,47.2584,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9282,20/03/2023,A011-656,Top Dama,Flamingo,,XS,A011-656-XS,,48,14/04/2023,0.375,18,MPUA10,TOP,,,,,,,M3295,TTRC#2 17-1656TCX HOT CORAL,A011,62.4,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9283,20/03/2023,A011-656,Top Dama,Flamingo,,S,A011-656-S,,96,14/04/2023,0.375,36,MPUA10,TOP,,,,,,,M3295,TTRC#2 17-1656TCX HOT CORAL,A011,124.8,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9284,20/03/2023,A011-656,Top Dama,Flamingo,,M,A011-656-M,,96,14/04/2023,0.375,36,MPUA10,TOP,,,,,,,M3295,TTRC#2 17-1656TCX HOT CORAL,A011,124.8,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9285,20/03/2023,A011-656,Top Dama,Flamingo,,L,A011-656-L,,72,14/04/2023,0.375,27,MPUA10,TOP,,,,,,,M3295,TTRC#2 17-1656TCX HOT CORAL,A011,93.6,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9286,20/03/2023,A011-340,Top Dama,Lima,,XS,A011-340-XS,,24,14/04/2023,0.375,9,MPUA10,TOP,,,,,,,M3296,TTR-17-0340 TCX Acid lime,A011,31.2,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9287,20/03/2023,A011-340,Top Dama,Lima,,S,A011-340-S,,48,14/04/2023,0.375,18,MPUA10,TOP,,,,,,,M3296,TTR-17-0340 TCX Acid lime,A011,62.4,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9288,20/03/2023,A011-340,Top Dama,Lima,,M,A011-340-M,,48,14/04/2023,0.375,18,MPUA10,TOP,,,,,,,M3296,TTR-17-0340 TCX Acid lime,A011,62.4,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9289,20/03/2023,A011-340,Top Dama,Lima,,L,A011-340-L,,24,14/04/2023,0.375,9,MPUA10,TOP,,,,,,,M3296,TTR-17-0340 TCX Acid lime,A011,31.2,22/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9290,20/03/2023,I001AF-023,TOP MUJER,ROSE BUD,,M,I001AF-023-M,,24,14/04/2023,0.208,5,MPUI30,TOP,,,,,,,M3297,T/C-17-3023TCX-ROSEBUD,I001AF,22.4112,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9291,20/03/2023,I001AF-023,TOP MUJER,ROSE BUD,,S,I001AF-023-S,,24,14/04/2023,0.208,5,MPUI30,TOP,,,,,,,M3297,T/C-17-3023TCX-ROSEBUD,I001AF,22.4112,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9292,20/03/2023,I001AF-023,TOP MUJER,ROSE BUD,,XS,I001AF-023-XS,,24,14/04/2023,0.208,5,MPUI30,TOP,,,,,,,M3297,T/C-17-3023TCX-ROSEBUD,I001AF,22.4112,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9293,20/03/2023,I001AF-027,TOP MUJER,NAVAL,,XS,I001AF-027-XS,,48,14/04/2023,0.208,10,MPUI30,TOP,,,,,,,M3298,T/C-19-4027TCX-ESTATE BLUE,I001AF,44.8224,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9294,20/03/2023,I001AF-510,TOP MUJER,ROUJA,,L,I001AF-510-L,,48,14/04/2023,0.208,10,MPUI30,TOP,,,,,,,M3299,T/C-4101C-WINE,I001AF,44.8224,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9295,20/03/2023,A102-027,PANT MUJER,NAVAL,,L,A102-027-L,,72,14/04/2023,0.26,19,MPUA10,PANT,,,,,,,M3300,TTR-19-4027TCX-MEDIEVAL,A102,100.1196,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9296,20/03/2023,A102-027,PANT MUJER,NAVAL,,M,A102-027-M,,192,14/04/2023,0.26,50,MPUA10,PANT,,,,,,,M3300,TTR-19-4027TCX-MEDIEVAL,A102,266.9856,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9297,20/03/2023,A102-027,PANT MUJER,NAVAL,,XS,A102-027-XS,,72,14/04/2023,0.26,19,MPUA10,PANT,,,,,,,M3300,TTR-19-4027TCX-MEDIEVAL,A102,100.1196,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9298,20/03/2023,A104P-001,PANT MUJER,BLANCO,,L,A104P-001-L,,24,14/04/2023,0.4633,11,MPUA10,PANT,,,,,,,M3301,TTR-WHIT,A104P,28.08,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9299,20/03/2023,A104P-001,PANT MUJER,BLANCO,,M,A104P-001-M,,48,14/04/2023,0.4633,22,MPUA10,PANT,,,,,,,M3301,TTR-WHIT,A104P,56.16,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9300,20/03/2023,A104P-001,PANT MUJER,BLANCO,,XS,A104P-001-XS,,24,14/04/2023,0.4633,11,MPUA10,PANT,,,,,,,M3301,TTR-WHIT,A104P,28.08,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9301,20/03/2023,A104P-421,PANT MUJER,AVENTURINI,,L,A104P-421-L,,24,14/04/2023,0.4633,11,MPUA10,PANT,,,,,,,M3302,TTR-19-5421TCX AVENTURINE,A104P,28.08,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9302,20/03/2023,A104P-421,PANT MUJER,AVENTURINI,,M,A104P-421-M,,48,14/04/2023,0.4633,22,MPUA10,PANT,,,,,,,M3302,TTR-19-5421TCX AVENTURINE,A104P,56.16,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9303,20/03/2023,A104P-570,PANT MUJER,NEGRO,,XS,A104P-570-XS,,48,14/04/2023,0.4633,22,MPUA10,PANT,,,,,,,M3303,TTR-19-570TCX-BLACK,A104P,56.16,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9304,20/03/2023,A104R-027,PANT MUJER,NAVAL,,S,A104R-027-S,,72,14/04/2023,0.4633,33,MPUA10,PANT,,,,,,,M3304,TTR-19-4027TCX-MEDIEVAL,A104R,84.24,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9305,20/03/2023,A104R-203,PANT MUJER,CENIZA,,S,A104R-203-S,,48,14/04/2023,0.4633,22,MPUA10,PANT,,,,,,,M3305,TTR-18-5203TCX-PEWTER,A104R,56.16,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9306,20/03/2023,A104R-421,PANT MUJER,AVENTURINI,,S,A104R-421-S,,48,14/04/2023,0.4633,22,MPUA10,PANT,,,,,,,M3306,TTR-19-5421TCX AVENTURINE,A104R,56.16,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9307,20/03/2023,A104R-421,PANT MUJER,AVENTURINI,,XS,A104R-421-XS,,24,14/04/2023,0.4633,11,MPUA10,PANT,,,,,,,M3306,TTR-19-5421TCX AVENTURINE,A104R,28.08,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9308,20/03/2023,I101AF-023,PANT MUJER,ROSE BUD,,M,I101AF-023-M,,24,14/04/2023,0.2208,5,MPUI30,PANT,,,,,,,M3307,T/C-17-3023TCX-ROSEBUD,I101AF,33.6168,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9309,20/03/2023,I101AF-027,PANT MUJER,NAVAL,,L,I101AF-027-L,,24,14/04/2023,0.2208,5,MPUI30,PANT,,,,,,,M3308,T/C-19-4027TCX-ESTATE BLUE,I101AF,33.6168,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9310,20/03/2023,I101AF-027,PANT MUJER,NAVAL,,M,I101AF-027-M,,48,14/04/2023,0.2208,11,MPUI30,PANT,,,,,,,M3308,T/C-19-4027TCX-ESTATE BLUE,I101AF,67.2336,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9311,20/03/2023,I101AF-027,PANT MUJER,NAVAL,,S,I101AF-027-S,,48,14/04/2023,0.2208,11,MPUI30,PANT,,,,,,,M3308,T/C-19-4027TCX-ESTATE BLUE,I101AF,67.2336,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9312,20/03/2023,I101AF-510,PANT MUJER,ROUJA,,M,I101AF-510-M,,72,14/04/2023,0.2208,16,MPUI30,PANT,,,,,,,M3309,T/C-4101C-WINE,I101AF,100.8504,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9313,20/03/2023,I101AF-510,PANT MUJER,ROUJA,,S,I101AF-510-S,,48,14/04/2023,0.2208,11,MPUI30,PANT,,,,,,,M3309,T/C-4101C-WINE,I101AF,67.2336,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9314,20/03/2023,E202-001,BATA MUJER,BLANCO,,L,E202-001-L,,72,14/04/2023,0.4908,35,MPUE20,BATA,,,,,,,M3310,T/C-WHITE,E202,126.4284,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9315,20/03/2023,E202-001,BATA MUJER,BLANCO,,S,E202-001-S,,120,14/04/2023,0.4908,59,MPUE20,BATA,,,,,,,M3310,T/C-WHITE,E202,210.714,22/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,2592,,15.4486,870,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PEDIDO ESPECIAL UVM (2/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316,20/03/2023,M5555-001,Saco,Blanco,,XS,M5555-001-XS,,20,14/04/2023,0.305,6,MPUE20,BATA,,,,,,,M3311,TTR-WHIT,M5555,34,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9317,20/03/2023,M5555-001,Saco,Blanco,,S,M5555-001-S,,38,14/04/2023,0.305,12,MPUE20,BATA,,,,,,,M3311,TTR-WHIT,M5555,64.6,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9318,20/03/2023,M5555-001,Saco,Blanco,,M,M5555-001-M,,40,14/04/2023,0.305,12,MPUE20,BATA,,,,,,,M3311,TTR-WHIT,M5555,68,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9319,20/03/2023,M5555-001,Saco,Blanco,,L,M5555-001-L,,28,14/04/2023,0.305,9,MPUE20,BATA,,,,,,,M3311,TTR-WHIT,M5555,47.6,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9320,20/03/2023,M5555-001,Saco,Blanco,,XL,M5555-001-XL,,12,14/04/2023,0.305,4,MPUE20,BATA,,,,,,,M3311,TTR-WHIT,M5555,20.4,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9321,20/03/2023,M5555-001,Saco,Blanco,,XXL,M5555-001-XXL,,12,14/04/2023,0.305,4,MPUE20,BATA,,,,,,,M3311,TTR-WHIT,M5555,20.4,22/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
,,,,,,,,,150,,1.83,46,,,,,,,,,,,,,,,,,,
,,,,,,,,,2742,,17.27,916,,,,,,,,,,,,,,,,,,
,Semana 13 2B 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9322,27/03/2023,A002-027,TOP MUJER,NAVAL,,L,A002-027-L,,96,21/04/2023,0.347,33,MPUA10,TOP,,,,,,,M3312,TTR-19-4027TCX-MEDIEVAL,A002,118.8768,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9323,27/03/2023,A002-027,TOP MUJER,NAVAL,,XL,A002-027-XL,,24,21/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3312,TTR-19-4027TCX-MEDIEVAL,A002,29.7192,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9324,27/03/2023,A002-027,TOP MUJER,NAVAL,,XS,A002-027-XS,,120,21/04/2023,0.347,42,MPUA10,TOP,,,,,,,M3312,TTR-19-4027TCX-MEDIEVAL,A002,148.596,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9325,27/03/2023,A002-027,TOP MUJER,NAVAL,,XXL,A002-027-XXL,,24,21/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3312,TTR-19-4027TCX-MEDIEVAL,A002,29.7192,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
